id,labels
f43d17cccb09426194514a398328cb71,1
fd15ec412ad3443680e6e9a6553d7a82,9
bd3e36106d194b59bb6668e085713c6a,0
755ea04b71744f2387ba3e20e8c1301d,0
cd802095ebb948fc9540838df5fdb8bb,6
da1b5121b38d4b8abc4386adabff9f12,0
a54e9233a490458aac5f04b7685f9ad2,0
97ee7a3f0aaf428894c4586f2efdce1a,0
5a84c8be3ac640538a958391826d2134,0
be5ba664c17e476a952c7bb8607da54b,0
915ec2de35a64d69b21100ba086e5073,0
4adc3c5500c64655a9ebe08d501f57d5,0
1f18648d5b85485ea853474b7a04c6f6,4
269e0d2bf43d4baa9c1565d663dbb1a2,0
541485b9167d4ce5aa69c82c931d5241,1
07f35dee75624e52a298b184421bf06a,0
07d23425123541d6923e0558fccf3e90,0
a0328d247c4e49239baa275068f49584,1
95ca2d0a7fef4354b5f0b7bca8087702,1
4ee53714978c4669b88d12457be74db5,0
a7f960489b014f1ab31824e45896efb8,2
48a48509b9fb4879b79e7846612411dc,1
e4f6f29b656446929b37bb5093553505,1
1035e22a680d48c09df19805f7cafdd3,7
068b71cbdfe34cb19de4055f6b97c479,9
282a49823d634762b7cf930437dfa605,2
039c88ce54604f96b3bf5a76cb094eaa,1
38d22fc4f7814884b7718876369b7561,9
8f4cc16907ef44929ba8a83e066e093f,4
8488d4b211e4449ba58483110eef552a,6
8627a74093ca4c6da73de8a956e7fcc4,2
49428f3f26994479bef08605a2e6a508,1
b2db3eaab56743a7ae6ad81798d1fc3c,1
eeaa5707433042f8b18fd27b4090edab,0
e96b10b6bd074257a281d63d83e5c0bb,1
ccfc5b1b9dca40c0b992ef8222b17552,0
9e05af2251874e84a706c3f4aaa702cc,1
bdcc07199a374284b319d5ee7fa8bdbf,7
b469bc80891f411abc67f4de42101845,10
1d691dfe267741abb1ef8174daab9136,1
d6a36a19f0ac403499afdd7c5395ecc3,2
430eddd53520460f9eafbec74e845f8e,10
35652c4f7ce54dcaa39f6268771f0571,6
a4c1cb042a10419c8786401e039c0ce2,0
d1277f6eeaef4d778665563150bff228,0
f940973c249744089a4a2b6309a0898a,3
58d8fa4441324313815b5de5df3b09fb,1
43301f1c4a734dc5bb27e638278a8165,9
e5059de142e84a2db9344cdcb4e74134,1
e7a8bf29e9454463ba63242a1f501939,10
1560f7e7c6eb4195aebe882378559156,0
90cf04f45dcd4feea69b75a06bed51b3,2
b2dfc8769b4949ba8eda52d86f9c8961,1
8bfb81b11cff42309fd6ac3a632c00ce,2
4877f48981e442a4bca5eaaeefcd0745,4
dceb673d5adf4f30a7448530db729b7e,1
efd190e7384542d0a17b632e3dec5bf7,9
3132849420ac44f4b7342ef8c8acfa10,5
c9c9bf87f68243bba48e9830d74c8eb7,0
9d87ce55987746a283c14bfbaca1cfe7,0
645dbaac344543fe9c5b0aebad48a562,1
47a37ac7db20466998e78d82af45268c,0
139ee3aaa0e14bbbaf95a1fc4e8dfe39,0
2fbdb87c1d8547d2ba48ff0222d542ac,0
3919739c3ec34f6fae1ebe152b60b1ea,9
05351f8e93f74623b1c3ac94ce263266,7
f5449356f4ab4c48a57d033a0304338a,11
49aeade87b734d5287cf656788895c4f,0
bbb2c947d9a448ba8bcf3485f4a1a745,10
3c34da6b3bb94004b5320d7e200d588c,2
fd3e83852b4f4dfea6b0f849626e61af,0
fc52f2b6dbad405ebbf3c079063d91d4,0
682d8c55de7444cab36f531aecf90719,7
c26426cb0e3c46f993d2d12471af0e0b,5
fac9c975a9924327b1e40a1624f5f866,2
1335a7a40895400a8f07fcaaa9e99d6a,0
62280ad227354a2abd587de957d90d37,1
ee4e23abfe41423aaf32f3360ac6a904,1
335c716873664611ae16c04eab7ec258,0
10db651d132e4c78a3944bf5d6f2f7f3,9
a752b68e18b643f9b6b9eb5027d03455,1
b587231c1fac41d091fa3aa7baef042e,0
f60c119d041444c5ac110894dbbcd14f,2
bcbcc9f8eea742d08dc3dfb1cd9af128,0
e27d0ed458f74c5da7b422fa7626291d,1
1140c86dd42f441ea3a85d53d0163417,1
af4ae44c0b5c43ee8263ba852cbc8341,0
8395fda2281443b2a0052db72be9835e,9
9c2fba686c95447f88da5e7fe73f46a6,2
9ba79e53a98f4b65ac4f135821863302,4
5f149a59a882424e9cc799d17f225312,0
3d068d4edecc4a8f84a64e82e574a2fc,4
19f1bd6870ef4e319615f5ce27e06dd1,1
87288d716d82439197d19863d7622728,3
d1a8aed9bd7240d1b6d0a7fd6582fed7,8
67db9a1f8f5840f1836000e48d9a1057,0
81eeb1fac1164d81b9f674a12318609f,5
674816eb1c414b56bee6592ac132f565,1
c1fd489f476343eabccc2b0cb1d1ecc4,1
ba87f91c76da42488670a864b14dd989,0
333b410a014d460d9f733c3571ee19e1,1
6f5a926b4e5147199e99413d88d83192,11
358303f4e14c41d6b508ae803537578b,6
3ea952ff30734ec3b7323e1652ad2d15,9
a74c110fa75c45efa8e97e439c34446c,0
8a2b8500b5a74496930322de5343251f,9
8cf9ecc2389b4e089a6682c828a7115e,6
f79bbcd0fe49450f80e1839040417afe,1
10add34741014a169096092a0897b653,2
83a9224456c94da085b891573076ee6c,0
a06e0763eb394c8499fc129569a3dc38,0
7f1e7b496f704493a0068e405610ee38,2
47c2812cf55d483e9b510de67ab4e3c7,1
e8cf253469ea42fc8bb18ebd11b394bd,2
cd8dd67e31b04cf4a63bc1cdf62e1689,2
0584aaf135334d7d83e24ecb5b543aa2,3
3526cfccf3fd4a7b837f3d3084f28628,0
94bf36fdf25641498b57497a9860c1ea,0
58e0ca2132b84a249471538ab426f947,0
757498ce3819411fb98e5d97458a036b,1
92cf00f32cb241e4a135915382bae89e,6
9bdce8b4f8e04533af940f85b3199cc7,1
4b4b0596948f400397c125765c02cdb1,9
3952e041fe1b49c5851db66bbdf7b38f,0
59c28f4c095f4b819d5dab9bea8544a6,1
9cea1ba9b89d468f96a4636e96ac7c48,0
585a2aad638042da855e90280c3771e5,7
a7d3d44aa1bc4618b3ed56c91928ea6c,5
1f81ce6da685401abd1e50cfd49cf9c3,0
5381df8b932641c190eaac18b8693840,0
f9e77b86694249aab459b342245e4584,2
87be590c70194bb9a24ac666ad9ff061,1
63c9aba08d1f4c97801be8aab6d53afe,0
f2d34d9872674a24b0fefd74082da8df,1
d14f9e2e76ae4a08a825c10abc69509e,1
cfc8ccd565b34789a5c4ce424b5a168a,2
ffc2fb32dfd24435ba8f00190f370b34,1
9ac50b2734cf43b1a7435a7a93cca72d,1
cb9fc4c9fded45cb97543943c287a2b7,1
df60b3a9be18444eba8702da139507a0,9
e6534f1f9905409584114f297fd08ab5,0
ee998d4e09954027a548d43f3a3d631d,0
c2cc6529b94d435d8f36c7fc4255088c,1
ce064ce7b0c64dceb8dde55787977f96,3
d795b0a8c20e4ca3a729fb6f6a3e1cab,0
9ff532b8c9d24042a7c702496221f26b,1
10b1047edf894dd7879aac4b51831856,0
df8e6c7a41314f9e81ce3818906e9195,9
ba00cd1cabfa4df29e0854d64358f9bd,10
210ffc30e7514e1facbea23a0b0c287a,1
53e3be972cd84596aa9cf2374fe60155,1
a6d9a556dfc547dd82eca8b05ebe5732,2
8339ae11d6644e869851ee4a0a245b36,9
dd835616d87f42b2bfe0c95b64ec06a4,0
3e0b975c20494d93bed757e8b15fd5bd,3
20ed00ad425c4f03bfeac6601bf73597,1
7be99003107b4eb9b3784e098ca847ee,1
46595c617240462cad26c79087e647b1,0
312f84c7993249dd97c85b420e2768b3,3
1aaff0f71b17490ca3203cc4340750ec,10
700f6ff21f02430e9619f732a6589c8d,1
bb3409e92dbf42668e533cfa90fa263d,0
4fdd322480da4d8b82142453d9f36218,1
a04995ebfcff49b59f3e1bac77f252f0,1
6b6af597731541b999a1d9dd92a2f671,1
dc4594b881964a65b743b7c85a07878f,6
139c2a6d832f47738e8604805dab6ed3,2
87fc729674e04a09b3be0897666596d6,2
5c35284f64134c67b702082a3e5fc11c,0
86dcda576b094a22a7530d90ef6d8e20,1
0972effa0fea4746a171d296e29873ec,0
97493ceb3466454fa4a6cb15d5c027cf,2
9454f0b7105742f6a9ebf58cb5345c42,1
d9b63d15709b4d158b0c2fc2e031905f,1
8b3669b1f17b4c8b907f7246fac28f70,0
7252374193bb4d7db8e945769c637043,2
29d15787c09c41f8b366d8df5663e6d9,6
5485c454add24a259ad478ac06681ff1,0
d7b8282788074b6e975a446439f7b24c,7
eb497bdc1797494e867ce6f9458a8d56,4
7c9c05cc64434e0d9518ddc99aae91e0,10
05bd9f228cd642f197d3f891fb1a60b6,1
c576b910eafb4d84a33cb2063c847726,2
91a3bbe434d34e06ab50383bbd991766,7
f67586256d544fd8906d075376d4a899,1
9f6421e0b8254c10851ac302c0661a51,2
bd7399812ae647ae9e46d3c1af8adc10,2
8001c9c397df4ef7806bad70f19c0984,3
007910f4349c43edacd16d1570c30212,1
4de091694aa14b52a2824d7c431dec0a,7
179a4602dadf4442a1472ee7ff5d266d,1
4c97950246f044f7a3a341a6c80b2640,0
ece0393a5f854c08ae1800046931858a,5
1797365db2104215b1a8ba417691e105,0
b80e44ea623c4fbb8d5c5cfa55dfbc01,7
01586e3b89bd4cfbb5d61600d1a2fb01,9
97943a0287694f0ab380bac0b517c1d3,0
0ea923a83e6a405ea534ca63bcf1a028,0
f3b76c16477446fe91c6ec6f284c1738,0
1589b2c24b0245b99cf21f707933b11e,2
644dfd4019d8457390f24f13ad667615,5
ca2d5e5605ec40188c7222dbf74dae99,9
5f998e51f77e442f9db856c419229400,3
bcca7d6fdecf4f8ab0ecc073a5a0bf29,1
39c9d680b505489fb5521e4c8c651061,2
c2bf959026bd4aaa82cf7cfad8128245,0
cebc414c256746a8bbab837c53d20922,11
639b2a49acb740968a9ac477d759d167,0
705c0fbf1b0c43409daba1ee5998b68b,0
4e2fbbb3d5564f7a89fe32de4fc9670d,1
dcaf97e56bd64c54a69ae7c87efbf160,1
1bab39d868914313acc3cbf1b4f7e34e,0
ec72ec8d84f64b91bc392d5585fb5962,3
c3a58a84d2bb403a86a260fbb749f1ab,0
dae282507fa541749cb8802eacdb03fb,3
b8ed77eb066946a3b52e3f2b1743a64e,5
59e6dd6650774b5f93e17d4f04b81132,11
633f8ee4444545b3aa911f6e253ba8e8,9
0d7253b2b6cd4779bb394cd23da7a171,10
7f7e9baf14b548038213db7bbdfb231a,10
4f7d21074feb47a7aca8c45b67b3567e,0
b6ea6ddc6fc24b939a087a2e8ce03ea9,0
18b7559ba45649ccb44c092ff9e022ee,3
21c21d4602cd4eb9a2f2b4f56d62ae9d,2
b6e82293c9904904bb800ed185b0bd27,1
d551ec616fa241d5a866b639426499ef,9
0a567e8dd0434c6daa41da0f665fabbf,9
fcca481238354bbc96b1478220e1e266,0
15189bcde43f466da73c45b54fb1b628,6
85fdce7e3c99453b9a4a6859ee6206ab,2
ec64d8a15e2e473d820541069d0f405e,5
d92a6b337746490c9c56f64939cd965c,1
98d4656b4d5c42e1af9c730b4746d797,3
289b3f2aaa8141f3b3f06b855a3a86d8,2
dfa9fe456dfe41838e9348563a36caf6,0
67ce3a9ede8d4c92954a321053d3dbb6,0
ee330cdff8544357b9c519928d604f45,0
e1038761301743378bef8efe377f9eb0,1
c45a0943beff43ae8548a9471eff0114,2
a9fc38beb8904d30928204219c1245b4,7
d8d893ee10d042a9aef86bf618498e25,0
a9696f2a88924be988f4cc8c38ef75e2,0
8c7b2bf66481454f9a0347e0c5ecb127,0
c6cdc95151c04dcaaed839cfff0798b0,4
976b530e4bcc4c00a434df47c91e4484,0
b0f66909323644f8baf14409d47ac2bc,0
5bfc5cab03be45afa10144a708a5454f,6
a18c5a6efb9c451b8f2c647a3b028942,0
59eac19402be4aea9b957abbdbf32809,4
9181f5d3843241ce8ae8275a0023a5bc,0
e4e903057e644e7db72896fd83adb923,3
378594bd92f544b78ef32165cf661fec,9
480e855d40bd4a718fa99fae664fe00b,2
f17bccf6186740bcb047a44502871dae,0
ce31fad8e0bd458c9fe2efb4bb17ae24,9
04a8c49bbaff4061ae00f36d918650af,9
777490f5ebb74f9bb9a5df6bd6592fe6,0
45dc437ddcc1495f9773621eb8ec300d,1
b9de4ff7f66a4074af6a6bd67ebfd0a5,2
1aab4709f38c4b6e823f667ee8ac4d5a,6
7bf464f5819041beb1418fc5525364c4,0
1b94c60e3b7e4c4b8145dc564812ad24,3
6abfc5e00dfd4074944a10ec3dc3662c,3
864f86b2007c4b0aaf863606f0e93f8b,1
d7aa91a49d834083a0020f5d940d21ac,1
22b037dcd476435497a27ce57393d80a,0
41880d6ddaae4a9982831b1fbf72ba37,0
016826870a2e4e9e923990852ee2435f,0
e231c5ebee594fbaba086a24796c92d0,1
5f201adcf2e74ce1af6a91a8c5861e89,1
a003fe7915b24f819e09e8cf404ca190,1
3f94f10c0fee490e984704934963964a,0
85c92fe3fa344eff86ed356368aec180,1
079dbc99b37a4c4b826d2501ad4a7401,2
c29db65064584eb184a2f01217e7fa2e,0
58b617ddaeea4798b15f85e9ef39d390,0
01d62131222c44ecbdd280fd6ae82996,0
61fc0d178a494a06be1b3b8024a4a26b,1
6a1871395ed34fe3aebf068e6738a937,9
f1d292a4d9f2485bbaae508c01f87194,10
9a733ae1d55b4197a972afc9a2331568,0
921bad0ec1214e53a656c6c56111e576,0
623242aa00294dbdaf2395c34039da69,1
2ad233364758436196c8788a7306c1f6,7
3dd3c9ade71c4a7fad1c98982a29bc70,0
bff22589dac342e3b655fed9a1b50a47,0
e5e3449a721740a4ad2cb7ead8fd93c8,1
b116794868914474b6a0034cb66ad8a9,2
184f7d932ff541f195f493fd4e93a281,1
dd5352bbe0e44a9b967ff03758dd8484,0
14e6c83a0a4c480bbec65011b0918908,9
b8e94f49cb84436c89cbc244ee656a47,2
f6ff376f06f946a480b552c4c37e9dee,0
4b9b29c66a9b4329aa63a3d1b49a8ade,1
19ccadfe09af43c9b300d8959bf7db02,1
7068619f465047a0b9f3ef356cc5566f,1
470276f5c7c640089b2fb8f6e07ea6dd,1
67117f6c93474d14be1ad3ad06603339,1
7456a6d7bfd84ffa8dce100ca2d59537,0
9caa7b6b96ae4b97b3cbb918affb75f3,0
ffb34c59694c4c319b6e5da871afb45e,9
dce92f4206af442eb8fda14a84966369,10
6604887e1a6d44c186ee82656b8cdf25,6
00840fec14014ca5880b437ee1e4553d,0
e76e8f5732254804928221d84c3d4908,0
ff68ab8bbba14821a4286814bc0a8d77,0
622b91b7758f44beb5bee0f30ba3eb7e,1
eeae1834986e428487e034793058a0de,10
1494266a2d7848a89a2c42671eb1cba6,5
67c466c30790441cbee34f69c1eb5820,1
63778becb9854115b4762fc3de8818bc,2
0abadbf9f2364becb090dd4ddcd5e7c6,1
58fc74f0c3f04be2a9a61fad2aa0863f,1
c60b0f682f6c42cfab92a4715715643e,1
7ceb9cc014314339af8b9e855d6153b1,1
2b59bd0cd5534c978140e94982a033c8,0
fa6ef6313705480682add8626729e41f,0
1ee0346be52b4ff985d3a04f68a758f9,1
d57dac5bfffb4e94b6d4fa94217a9be5,0
09a2a513e5e24613b86fdabba4095313,6
ea4bfcf81c6446a1a75297266b98329b,1
ce309908043645e0b3681562ab7a3699,9
78e7ffcc97b6423e838340f76d0223e3,1
f432ae7897fc453d894e694ef52a5f44,0
928d6cb942af42b88121f30c0a9c1206,2
6a98ecc1df5443fa87740d9e9b4a8287,0
73bc5db0d18e4463a4ca5dfc8599445f,6
62b8573760914a19b019b25002efd4f8,2
8f5b6539d710460cb2e34a54804bb702,1
4eeaf9e6bc8b408aa9fca846a3cf118e,5
3e4fed2022e8496d8848538704b46069,2
e3aea040446142848c90ad9bb8697206,2
945af05dd57d4567819b1e8cb6e51bc1,2
03d71186908046e39b4b238d1e20e32e,4
c5ec3586fad243b1b82d15fea8b6be9d,0
f6fff795f9e847afb91ae2a9a0f1d37a,0
7dcea0473c8f49568fd42c79ec9623c0,0
8eeadd2e8ece4274b8f4934c5c1b898f,0
f57037a19c824ef7ad5d0d8001aff85b,0
efb337596bbe451c86c0caa9a0479a27,5
e1752aff983c4958a694d36a815bd013,1
80fe54812a5a44d6a66c40e239f58095,10
6e4defcd27bd4644921571bbeba370ff,2
5721a155fda942b7af2b2ed3a9a75b1a,0
58bab792d85a41b79e08a1457738a131,0
6c3644cb9d8542b795e58db5427a4fac,4
3c6110b22ba744579ff0d692100d1aba,2
df54fd6da27540c59c173068207b7e6e,2
6277e3f0146746e19e01597f75024abc,2
4704acd24e694da5bdccd9df15412684,2
7ed825482f0446109f344705f9cf6429,2
178396943ec14013a91902663206d5ac,1
d648f63ec5d84076b448993407552f55,1
45a21319740b4f7db9e167804b8303f2,1
ec478cee20b24f79b86e42d8be6b66d4,7
1269065726a44040a5cde0e08cafeaf9,0
7ea5dfa76b4a427cb781ff9ea14fd253,4
8b9b41b6896341d798a5d27eeb92131f,2
31715d1e5dec45fea2b30b8468def362,0
88260ff9f3114192b4eb7b07d215a5a4,0
e9fcb79811ce4027b9b96fa07be65cbe,0
c932d4762c9847d6af8815c142b8f8c8,0
dd040a39577d4efe8428f0553cd87d6b,2
be35fe2e6e2f41eea4716f00e7f1e7b5,2
d3c5496f967b4c958187e7920299ca94,5
46ae37db40704b31bf646124a1b4f399,4
eb93868c5fa1404fbec549990fc80cfa,4
8f69bdb073904da182226b01ed75a33d,2
f14e25eac56e4a1d9d32a0da3f661dbc,2
a60b414ae60b4bb1a4c35637366a6c03,1
3935b84f36d0468183ba810f5daaefce,6
6ce94eacd09c4e64870eafe54ba1aefd,2
468b330677f34c4eb60963db67636036,0
4a98f918532a4556bbd2e10af6c13975,0
1de29b3546284e29b2d358348f1f3930,2
960a4b8bee5147bcba6ab5077d1d7125,0
a36dee1d9f9e4956b88fc433bc64bfad,2
fd8cd300af5346b4a16c7af138d4219c,0
c71d0f8a107e4650a8fadaa19bc1b9d2,0
50484184619e4712ac7fa2cd97d6c9c5,2
118290ee806146b09f01b149fe0f4737,0
32f6ca603b07416aa987dc8e7e49637b,9
a77fff6490124f9f8e73e010959c795d,11
dfc8ff53d0cb431f93a71b230437633f,0
c178309383ec415588b09896692c1110,0
bea49dae9ff745ba8ce2f0a2ee7317d7,8
1a19cb7e535b4d81b2f41a4886fbd5d8,0
fc4e63f9c2174219bef05405d0bdcb10,0
f84ffe9d0fa841d9826674959271ce81,1
1c113f7804cb4b1dabf59c4e3e5ddd86,0
7e4e7e3deed94ad0a87cdec66a20df8d,0
632246c769b94d38a1146ce8dfc1701b,0
192adbb4f0304016a02d01280636c52b,1
33171e7568ff4798af074ca99f20943d,1
15f09d8ee38747319c9fcc0079987a1a,1
c92e27c526be4fa18ff50ab33e808290,0
168a21655826494ba9da7dfbd34622e7,1
a2dc17254069465296d5d7f77bce5c70,0
c7cbac904f11485ea8057ea6bc0a28fe,11
ceabec06e50441e28af9507731d8520e,10
908988964dc74101bcb8e5e778e80f44,1
b0bbaf6e7d8341898d2fde056b9a1b83,1
a0e5fa9208ff4bfbae8215731fb5a8ce,1
24c5fc6ab6ce4fd3aaf562b61fd9ae3f,1
97bdc5835fb14681802eec4d3d948966,0
155ea9433ceb4d84b062bb9f3b6a2fc3,1
506cc3b008874413bdbac5358613ddbd,1
17d4ee6cffb04dea851785bce306d641,4
70a333ffac1c46ceaa5ab987ee1a2c40,0
1fd3a3c921604a56a6b8a4d733fcc457,1
afd7e237373e4553a7e8a29533fbb407,10
10121ce6f63a49558c27f658d31163e9,1
0906f1391c1c4164b244420d67cb89eb,1
103259f254174f74aad6c64d4c88fe8b,9
a45437b05ebd468f831f777b62093721,1
2299ca39398b41a09a4157504d989b56,0
0531522d32c64a56a3fdd49f54531e85,10
bb729376337f4b6bb1ef7fa066ed372b,9
7d5f48045e644e368e656d44a1d79ace,4
f2f3c55ff6d94ffc82357087499fc4b3,6
a5c4b065df1d4b7da515d8a78c2239ab,5
43f952cb99c14f0693581ed2b16ec396,1
93fe67e5549f4823a7c8ee53062a4424,1
a774db38995f40abb62333b4d0504d9d,4
a391e5c8b4c644669cb99dad5d0a2e58,2
c3606de9ac1241bdb82daad38d77fe5c,1
c4ad6598b86549f6a068c13b9a9c1d90,8
e710782c65a84d3c8a507c9024a3b58b,1
7833ef9b5a8e4199b3122df95c4cb6c2,1
f609ffd287b54959b407f46407a60d66,0
7fa92368a5ff42c49bd1cd05e46045b5,0
1f62ed44c328442fb4c2800e7d60118c,10
448b82373f734343baa81c4d6038c3f3,6
4d8c3be4051f4686a8e24ec6f84c0e8e,3
8d98227f6027463abe34dcddb05c80c2,3
0e575bf48769452e8ee87599fa737500,2
3e3d649b0ef84ac7a1b4c7acf7bf14bc,0
a42cd3b8b9b74276adeaa34f8feea5ca,2
0561eb929e5747719d4267c39541b112,0
445b92b7eceb4d439c2240be6399b712,0
c1415828fdfa42a891bf711bd98f4136,6
887bfcb2f3bc488a969839970ad880cc,1
1184ac1583f544c286aa382d5bda2460,0
9726fad3e1ba4cf7bffc9c19c6706ca5,0
c946c77ccdce4f4784004891432c989c,0
c627a1cbd2f344b799c36a743f86b66d,2
19c3e511f6c548aba6ebd46dc558a436,11
deddbe31fc5f41048bb4e4ee6dadb43d,0
11288214b6e341c7b464f34b344ca99f,1
9002203e379e4a61afc236eb92adc987,1
949246cf3d0d42bf9242fe0f1a8a5021,1
6937ebf00fa14e369585057dfb635e0f,0
6d0e6c36e84649cbb9a1fd27cc133b90,2
b45f9dd862ff40caa72c7fdf791b5ee3,0
3f95ec848d904ef392b1e18eb194a263,0
cc8d336ed71640f99c4b282ca2e8d84a,1
2fa9149d6fd841e4bf80ed6ee88d4704,1
9efcbf150f484d4e91224b342844743a,1
dcd01fa2d7fd44d48bd82704f2368ccf,0
bf7cdfd2c0e94445a1f91e5464d1f431,2
f882c738628b4271af03b3ebc72634d6,0
d2bcdbab2d6d4e8aa0f099135e0f8312,1
874194872d0b4c8f8c897952dddb674f,5
6381419e6984448fbea8602a3c5257fc,1
90481bd7197a45e199acc794829565ca,0
0da6875c885d461bb89ae89cd54425d4,1
ea6aa567f0d6418bb71f12a86f99eed9,0
67a06e5672744bb09706efc3a8350430,11
187fc9ac75b441b1acd5cff8ac899bda,0
11d023d94b034f36a23af2a9c3d25978,6
0d2ca1904f1f4f86abb0e55446f0c048,0
952bc635ddbd4efba4c97c6acc04697e,0
3a2f7d248cde46c2aa218d541227a216,0
3fdeb67a48484c82bbf5c521e65e55cc,6
07668879dae449ab8a12e96c2c99a684,3
ba38d8de5c454e009fc18cf2a6296057,2
55828fc968bf449086cd14a07280cae1,5
1ac7c37f9698405782d5de1b8d46ace1,0
8fa6165eb2ab4e2c95aaa3642708adab,0
9e5eb929cdbd4384aa76f6b212356419,0
0800349a38b547b8a630f96bced1fa89,2
2f12b6dedc674bcc8d765c58f36f67b2,2
d671cf50ed6d4a849037abf995eccb9f,1
b32efc5aee484340b604c2af31b0ccd2,1
92376d7f55654c6c9fe40538f8e65a3d,1
bcc6c285fea242479dab2391ae263bbb,0
7726313548a64d59893492f240a3f54a,0
bf8186a10a2044a88fceafcde31ce1a3,0
0346d88dddc24508bdd7e9aef102729a,1
bb95e7003cd7441cb02bab15f55c556a,1
c3b86ee10dea47d78f68ae61d7f14c96,0
9343c2058c0b4c119b3de3aa575df7ab,7
055f6069625248caa4f440367bd73161,1
804a521114a04d2b92f7e219be3fd8fa,2
a1824c5b121d4f8a9c0cc24634d45724,6
ba098b7ad41c4b7691aceb08b221cce2,1
16526f7ce8a545789e5dc6007f1327b6,0
bca1a0072146417ab52dafea9a403bd2,9
a8c09d478af641b1a39c52f90aa3d6e8,0
043c4fc835034a6fa540fb6d54ce0185,1
123cfb64de4248a2bf9b185645c1bd2a,2
6e98ef92cc284c17bec96d300e8d4878,9
cdbec67ab09845e9a9dd84f40ee385ba,0
1ea87662392c4249a2b1bffa03e4aecf,0
889e229ba78c49de997c5139aaeedc14,9
657c9e3873414c2d9a0a9172769c6def,0
0b1fa86362c14296ba8acd0676d93f63,1
e3806208796a4c85b755d59a55fa04ba,1
c359c182067148728aaa538cf614c4bf,9
d4aef39f9c804dd2a5edcd3c4d89c9cb,0
a745832590fa49718e4f83aca7319943,0
3c5a22220312434fbdb654d7bec8e582,5
635149f8c4ea439cbe68f29841b841f4,10
adcce56270ef4f14b8be40aa634bebea,0
d7030585aa19458b83953d7d3ad2be49,0
22e0d2a334f640b1abe916025b5c1fff,4
382bb622734e45af8d2af17a0fd22a7d,1
16f87bc4e77b4f4eaf0e57b08018e395,3
2ee01e45716e48379d60eb5d099f71d3,2
d09b62c18f8244df8e36ed8a6c569efc,1
f84d4596828448ef9e83b84c2bddf2ec,10
0703f8f0891a4133a671f0b0a200e313,1
1eef7b9a065c43e6b6ecf795a99732f4,1
6ae250fde97f4f5d8032ae557a7b03ee,6
92e722640e9242d3abe0def03dc3a9b8,1
1d951cd87cf845e5a64b8058c8c117ed,6
67d944a2899f4d31bf521d3a12fb7201,1
a4618b9ad68646359e08b8a6724f78ce,10
e21052b5b1ed465586e9e7cd2ecf16a3,1
7fcd97b9e97145b69c0b2260b6fe9974,2
864324e44eea419882ea05f2c4f6b638,6
556741485b4b4373b5cdd7fe0ffe26aa,2
d81523f7773c415fbadc7854c801d08d,10
83a39b57c3b84b528180b7f6a78afcef,5
83cf0edd26cc4d039be61207af80799f,8
4f8286152c284f9b8d8a6f28a0544c47,5
216cdef2c00e457587924da9355d9cfb,1
ab54936f9a724751b5e75bee9fa2db5f,1
5d3a9649503641a1ba16445876f55cf5,2
00c78abca71b4d38bb7bfefd195cf2b7,9
0b0aca7c080d4b4cbe41bc329187fe32,1
2dcf2dcb2307473887b06a8eb67c95aa,6
65fb3c48e6cb454395eabc7dd5f5b04d,0
6f8cb23bffb14f988d1de8da3ef57b89,1
85bd1dd33ae14669a99329d2a7b900b4,0
a7b4582a71b44b63ab8e679314dcf130,0
5aa2d20c8d5e495b984f0d71aa384519,1
ca528951e635466e85d892e14b29f9a0,0
cb9df56241a645a2b71083c854b7c0af,11
00efae79610b4c0bbdc4a8dde22500e4,2
234c0d184b4a4184bf891c82293b68aa,1
2feae2efc7c249e098515558e881d6a3,5
29268f4aa523479898d4ebf82d637a56,0
cd75ab7c53c04a94bd36d61337186946,1
842fb844e8fd404abff9043a6d41e004,6
3b67c6fe57914d6489edde16366dad2d,2
2d3657b547d94b64acfb42597b2b2952,1
af3f76bb3c3e4c48ab194ac69afe1607,0
25a8c480313447f2a2e25ddc71748eb6,6
0e64f6abdd46474c94c960f219021d31,1
4bfda64119374c1baf61a7d135f1f3d4,5
6204183a7bee4966ada440aed62a550d,2
1b1bc178eea046c7821a542e3d41f756,0
03fa0b0ca38e49bea112f06083b1367a,6
bd081e63b8df450c858937abc8a369cb,0
ff80c22710744158bc3300f85dacf3d0,0
d8ff7ec4a56c436b90d39a2eb2b0362d,6
68cdc15fe68a49d6b7eaa95634508c34,2
ed6ccd2fabcb4ee390d756e89a6ddd8a,5
611a305d784e416a8fd59c35d3c9c9eb,2
5f29858b1a454a6ea43ed72d1df1fe12,1
ad5b70ea333e4fd6966e6ee4f17c3e68,1
53b2c785d60a4f00b2118b08d13b4772,0
f3458b21bf5f47c9b581de6f0b559e09,9
3b4d6db9fbe846a5a9ad131c50a5249e,3
c7d86eb52a7c4964a615b039b4f0f7db,1
6aa8a32f09144f09a468222d22e091fa,5
b0b96d71f67a4b989139051e0aef2e02,0
fa62d61451584d8ba194f6c729242456,0
3619cd6fcc9347eb86781e1f3c28a606,10
0527bcdccfd94a908e75deb104d0adbc,1
fbe30b6a510c410abda12169aa6b2801,1
484abe4ef685475d893c213734340eca,2
9709b74ba44547e4a6d5b93422fe1297,0
12618d893daf4728b22c205e23e08744,1
e72e3ad481cf48749f8bb60da233eb06,3
b34302aa7c274ee78f7e7758d95d443f,0
f099d24b686a45f3b0cc92d0ad3fb436,1
